otime,open,high,low,close,volume,ctime,quote,trades,TB Base Volume,TB Quote Volume,ignore
1609718400000,1.01650000,1.02880000,0.85730000,1.00240000,2177951.71000000,1610323199999,2142849.17936500,13736,963357.58000000,955088.16946300,0
1610323200000,1.00240000,2.61440000,0.95770000,1.00180000,6406525.25000000,1610927999999,6811439.35897800,27862,3233971.42000000,3420275.97707900,0
1610928000000,1.00140000,1.07220000,0.99600000,1.00750000,1551616.22000000,1611532799999,1564651.39351800,11045,701640.68000000,709308.66914900,0
1611532800000,1.00800000,1.10000000,1.00210000,1.00810000,2567536.01000000,1612137599999,2602135.32883100,9799,1221009.75000000,1239301.94610500,0
1612137600000,1.00810000,1.02550000,1.00040000,1.01720000,3088566.07000000,1612742399999,3134769.92906800,9186,1582244.59000000,1607743.92727500,0
1612742400000,1.01800000,1.02130000,0.98630000,1.00560000,3868825.43000000,1613347199999,3896799.30883100,12365,1811668.58000000,1826591.50890900,0
1613347200000,1.00830000,1.03550000,1.00500000,1.00550000,2856959.62000000,1613951999999,2903001.09087800,10743,1390803.68000000,1413325.17023100,0
1613952000000,1.00560000,1.03160000,0.98690000,1.00780000,4885860.76000000,1614556799999,4925986.42292200,24936,2184145.41000000,2207093.11321400,0
1614556800000,1.00790000,1.02000000,1.00000000,1.00740000,1750126.88000000,1615161599999,1765977.47221000,11178,883175.15000000,892484.74168300,0
1615161600000,1.00810000,1.06250000,0.99520000,1.00660000,3232345.97000000,1615766399999,3262348.34722600,15438,1572945.16000000,1590098.90704100,0
1615766400000,1.00660000,1.01280000,0.99400000,1.00620000,2170058.32000000,1616371199999,2179978.07665900,11644,1086448.57000000,1092721.73004300,0
1616371200000,1.00620000,1.02000000,1.00000000,1.01240000,3332281.12000000,1616975999999,3355139.30753100,15607,1784387.65000000,1798358.22288500,0
1616976000000,1.01270000,1.18370000,0.99000000,1.01190000,9599659.95000000,1617580799999,9733408.06381700,23599,4054037.09000000,4118384.20402600,0
1617580800000,1.01170000,1.02890000,1.00350000,1.00670000,5645613.78000000,1618185599999,5717388.71004000,15774,2672027.43000000,2710875.55066500,0
1618185600000,1.00860000,1.01970000,1.00100000,1.01090000,6445499.74000000,1618790399999,6505722.11519500,17024,4425964.65000000,4464813.24680700,0
1618790400000,1.01090000,1.04790000,1.00510000,1.02170000,8072918.64000000,1619395199999,8204999.67606800,26231,4042089.24000000,4113875.83153000,0
1619395200000,1.02190000,1.03600000,1.01080000,1.01460000,3913107.05000000,1619999999999,3989994.66239100,15875,1986634.43000000,2027387.47862300,0
1620000000000,1.01350000,1.04400000,1.00900000,1.02760000,4027622.77000000,1620604799999,4113619.94033400,15253,1961312.27000000,2002725.10226300,0
1620604800000,1.02740000,1.03610000,1.01230000,1.02000000,6702729.73000000,1621209599999,6844293.03127300,21970,3270211.99000000,3342554.44867900,0
1621209600000,1.02000000,1.12680000,0.99080000,0.99860000,20300414.23000000,1621814399999,20541255.60264700,40332,8351262.82000000,8471382.41038500,0
1621814400000,1.00000000,1.01000000,0.99510000,1.00560000,4579417.56000000,1622419199999,4579803.09155500,13011,2493755.35000000,2496365.08016800,0
1622419200000,1.00560000,1.00900000,0.99820000,1.00860000,1944263.00000000,1623023999999,1951222.17714000,10025,918110.29000000,922433.65205300,0
1623024000000,1.00840000,1.00880000,0.99550000,1.00550000,2043851.88000000,1623628799999,2048184.28003500,9095,1002569.68000000,1005662.87068500,0
1623628800000,1.00550000,1.01720000,1.00040000,1.00110000,1736061.87000000,1624233599999,1747669.15246900,4995,1055180.29000000,1063798.26500400,0
1624233600000,1.00110000,1.02420000,0.99650000,1.01550000,3099470.09000000,1624838399999,3131979.35353600,12092,1697936.42000000,1718016.59335100,0
1624838400000,1.01550000,1.02090000,1.00490000,1.00560000,1694802.53000000,1625443199999,1713137.87226100,6922,849972.20000000,859148.77178400,0
