otime,open,high,low,close,volume,ctime,quote,trades,TB Base Volume,TB Quote Volume,ignore
1609718400000,21.43980000,24.34420000,20.88880000,23.42510000,8160939.09000000,1610323199999,181540247.82933500,492725,4046045.61000000,90060835.17603600,0
1610323200000,23.41360000,26.12970000,20.91580000,24.34420000,9936069.77000000,1610927999999,227641423.21790500,599260,4915854.86000000,112638873.60522900,0
1610928000000,24.33550000,24.92710000,20.71760000,22.70270000,10316904.80000000,1611532799999,235304641.57811300,728716,4941239.09000000,112787114.85023300,0
1611532800000,22.70290000,23.03620000,21.19300000,22.24880000,5964344.48000000,1612137599999,132224588.98390100,468354,2799549.89000000,62059603.39943500,0
1612137600000,22.24900000,25.61160000,22.01000000,24.04750000,9421409.72000000,1612742399999,222175206.02063300,625178,4594717.59000000,108489436.64742300,0
1612742400000,24.03990000,53.00000000,23.81900000,47.12500000,36397329.50000000,1613347199999,1427804062.46310200,2217797,18366598.84000000,719487575.65438400,0
1613347200000,47.13320000,50.66770000,36.05000000,44.64680000,20815393.36000000,1613951999999,909974415.10274500,1497724,10311275.89000000,451087798.92595800,0
1613952000000,44.62160000,44.83500000,31.42040000,35.96520000,15443518.41000000,1614556799999,570950564.87961600,1231724,7514612.77000000,277577053.05262500,0
1614556800000,35.96770000,45.00000000,35.50000000,41.39430000,9938191.63000000,1615161599999,398471051.78854500,869329,4921803.50000000,197395964.54362500,0
1615161600000,41.40990000,57.37070000,40.42850000,53.80010000,12280880.14000000,1615766399999,577330231.70673000,938822,6156342.61000000,289072694.14094400,0
1615766400000,53.78350000,96.66590000,50.71440000,80.65100000,26949089.96000000,1616371199999,2018002009.37614100,2527085,13588058.81000000,1018736463.79381300,0
1616371200000,80.65200000,139.66720000,73.36270000,125.26370000,25395715.66000000,1616975999999,2671776841.64338400,3137249,12644913.50000000,1332500995.64358000,0
1616976000000,125.26330000,238.20330000,123.74020000,182.74380000,34070118.65000000,1617580799999,6079678269.30194100,6294592,17353923.52000000,3096984475.95353500,0
1617580800000,182.85480000,189.00000000,135.55260000,179.09790000,14518031.66000000,1618185599999,2399516900.55291500,2980268,7143532.00000000,1180931660.89011300,0
1618185600000,179.07890000,195.69620000,130.00000000,156.32780000,16197156.89000000,1618790399999,2786499116.06031300,3263516,8010027.13000000,1377081642.79675500,0
1618790400000,156.29450000,164.81860000,130.00000000,134.04000000,8923574.45690000,1619395199999,1303565548.02858300,1789622,4470647.29000000,653104342.65828400,0
1619395200000,134.04000000,168.00000000,133.47000000,162.46000000,7070648.13680000,1619999999999,1089907190.69422176,1654857,3416251.56880000,526721008.62459200,0
1620000000000,162.46000000,165.63000000,135.10000000,146.50000000,7840770.88410000,1620604799999,1194380134.42652200,1772182,3750068.03060000,571446754.74550500,0
1620604800000,146.51000000,149.33000000,87.26000000,107.81000000,12960840.43300000,1621209599999,1566714441.94922600,2855416,6360776.48290000,768881064.43415800,0
1621209600000,107.79000000,107.88000000,55.00000000,64.88000000,27647487.75590000,1621814399999,2206376815.09562700,4891352,13667786.48250000,1092957006.03248900,0
1621814400000,64.87000000,79.76000000,62.24000000,68.34000000,18323606.50350000,1622419199999,1273290442.09908100,2837903,9027516.23520000,627148032.60158400,0
1622419200000,68.34000000,97.99000000,66.28000000,86.99000000,20872361.25640000,1623023999999,1735917997.33744300,3599089,10186382.93990000,846968275.52159100,0
1623024000000,86.98000000,92.10000000,66.00000000,73.13000000,17801981.41020000,1623628799999,1358039387.66604800,2159072,8912578.02320000,679608274.30486500,0
1623628800000,73.11000000,77.72000000,59.92000000,63.20000000,10293143.30350000,1624233599999,707145677.04198000,1257979,5003703.64840000,344087423.67398500,0
1624233600000,63.19000000,63.73000000,42.53000000,56.20000000,23741523.99230000,1624838399999,1252892053.83075700,2360462,11590203.26850000,611982070.53765500,0
1624838400000,56.19000000,66.31000000,54.88000000,58.72000000,14866564.58520000,1625443199999,872859762.65979800,1562100,7308920.70670000,429146436.25437800,0
1625443200000,58.72000000,58.72000000,52.71000000,55.12000000,6690945.60880000,1626047999999,374515445.19827400,711949,3260953.45880000,182582578.79440000,0
