otime,open,high,low,close,volume,ctime,quote,trades,TB Base Volume,TB Quote Volume,ignore
1609718400000,0.20360000,0.26330000,0.17060000,0.23120000,34938878.96000000,1610323199999,7651671.62887100,80537,16416181.27000000,3607191.08101100,0
1610323200000,0.23230000,0.25140000,0.18920000,0.23300000,31700220.36000000,1610927999999,7016181.66301300,79700,14963278.76000000,3328915.56177900,0
1610928000000,0.23300000,0.24970000,0.18310000,0.22340000,20229284.55000000,1611532799999,4546918.33569100,60512,8123596.10000000,1824426.76779300,0
1611532800000,0.22350000,0.23280000,0.18710000,0.20270000,15693489.82000000,1612137599999,3265536.96685300,49426,8008666.70000000,1664618.33061000,0
1612137600000,0.20270000,0.29700000,0.19800000,0.24830000,39255121.70000000,1612742399999,9463647.77407300,123065,18635598.95000000,4508821.74822100,0
1612742400000,0.24870000,0.43800000,0.23650000,0.36570000,97082480.87000000,1613347199999,32627453.33226600,277309,46652121.03000000,15760675.97737900,0
1613347200000,0.36710000,1.13680000,0.31010000,0.64190000,239110173.11000000,1613951999999,153992594.21121900,578747,118097202.99000000,76230807.99059600,0
1613952000000,0.64180000,0.65760000,0.34210000,0.51860000,150604004.00000000,1614556799999,79020976.73512100,340853,72284816.21000000,37921486.69770700,0
1614556800000,0.51780000,0.95800000,0.46570000,0.78880000,134898658.29000000,1615161599999,95498498.73398400,445388,69234467.98000000,49132803.41869200,0
1615161600000,0.78950000,0.89890000,0.70060000,0.77640000,42455617.90000000,1615766399999,32023970.76644700,209030,21603318.09000000,16316377.64168100,0
1615766400000,0.77630000,0.89000000,0.66530000,0.79150000,44995739.08000000,1616371199999,34688085.06368100,208715,21620422.38000000,16691717.49612600,0
1616371200000,0.79110000,0.99300000,0.65730000,0.87810000,88747342.30000000,1616975999999,75129893.75993700,337086,44679245.48000000,37953239.20804600,0
1616976000000,0.87910000,1.49820000,0.84550000,1.21400000,103627107.04000000,1617580799999,120615116.49529200,481196,52757853.25000000,61505673.43935600,0
1617580800000,1.21400000,1.38950000,0.89230000,1.21350000,85392934.73000000,1618185599999,98227834.20771600,407586,43461545.68000000,50158029.24777300,0
1618185600000,1.21350000,1.44000000,1.00490000,1.29610000,59015485.93000000,1618790399999,72494307.40045700,368900,30101094.71000000,37130874.44626600,0
1618790400000,1.29430000,1.32500000,0.61210000,0.75330000,44319435.56000000,1619395199999,40028649.15256400,204257,21959519.89000000,19941868.82031200,0
1619395200000,0.75660000,1.11370000,0.73250000,1.00300000,36482397.96000000,1619999999999,34302761.01070900,191011,18963724.62000000,17829807.88996900,0
1620000000000,1.00300000,1.20000000,0.85770000,1.03380000,55023359.65000000,1620604799999,55754133.03923200,295990,27637539.68000000,28056724.93426500,0
1620604800000,1.03380000,1.04000000,0.72630000,0.77940000,21731035.00000000,1621209599999,18722170.49575000,116829,10964114.08000000,9444584.30429000,0
1621209600000,0.77960000,3.30000000,0.41120000,0.75340000,437495460.73000000,1621814399999,588372749.44466000,1434254,222976797.78000000,300084287.17856200,0
1621814400000,0.74540000,1.35000000,0.72670000,1.03480000,172394075.20000000,1622419199999,175004373.57644600,656677,86918414.12000000,88241197.69944700,0
1622419200000,1.03520000,1.24930000,0.92780000,1.03780000,53958556.08000000,1623023999999,56822755.33626800,245512,27042551.48000000,28502637.49971700,0
1623024000000,1.03550000,1.06430000,0.72670000,0.86810000,48948348.00000000,1623628799999,44299411.00294900,180011,24786086.14000000,22486658.64364300,0
1623628800000,0.87200000,0.95000000,0.64410000,0.72050000,21027815.02000000,1624233599999,17144498.14825800,94612,10204473.18000000,8343801.91399100,0
1624233600000,0.72060000,0.72420000,0.38370000,0.56360000,38443767.74000000,1624838399999,20061090.06112400,113793,18989645.98000000,9900378.95728400,0
